"","id","inclinacion_peligrosa"
"6895",24551,1
"6896",24554,1
"6897",24555,1
"6898",24564,1
"6899",24568,0
"6900",24570,0
"6901",24572,0
"6902",24577,0
"6903",24578,0
"6904",24580,0
"6905",24582,0
"6906",24584,0
"6907",24586,0
"6908",24588,0
"6909",24590,0
"6910",24591,0
"6911",24606,1
"6912",24617,1
"6913",24621,0
"6914",24623,0
"6915",24624,0
"6916",24633,0
"6917",24638,0
"6918",24646,1
"6919",24652,1
"6920",24653,1
"6921",24656,1
"6922",24661,0
"6923",24667,0
"6924",24669,0
"6925",24672,0
"6926",24677,0
"6927",24683,0
"6928",24684,0
"6929",24686,0
"6930",24688,0
"6931",24689,0
"6932",24693,1
"6933",24696,1
"6934",24697,1
"6935",24698,0
"6936",24701,1
"6937",24704,0
"6938",24712,0
"6939",24713,0
"6940",24718,1
"6941",24721,0
"6942",24733,1
"6943",24748,1
"6944",24749,1
"6945",24752,0
"6946",24753,1
"6947",24759,0
"6948",24760,0
"6949",24763,0
"6950",24773,0
"6951",24774,0
"6952",24776,0
"6953",24777,0
"6954",24779,1
"6955",24780,0
"6956",24781,1
"6957",24782,1
"6958",24783,1
"6959",24789,1
"6960",24794,0
"6961",24797,0
"6962",24804,0
"6963",24805,0
"6964",24808,1
"6965",24816,1
"6966",24820,1
"6967",24826,0
"6968",24834,1
"6969",24844,0
"6970",24850,1
"6971",24851,0
"6972",24859,0
"6973",24868,0
"6974",24871,0
"6975",24881,1
"6976",24891,1
"6977",24894,1
"6978",24906,0
"6979",24907,0
"6980",24908,0
"6981",24912,0
"6982",24917,0
"6983",24919,1
"6984",24921,1
"6985",24931,1
"6986",24932,0
"6987",24933,1
"6988",24935,0
"6989",24941,1
"6990",24942,1
"6991",24943,1
"6992",24946,0
"6993",24953,0
"6994",24961,0
"6995",24964,1
"6996",24966,1
"6997",24969,1
"6998",24972,1
"6999",24975,1
"7000",24980,1
"7001",24981,1
"7002",24988,0
"7003",24991,0
"7004",24997,0
"7005",24998,1
"7006",25000,1
"7007",25006,1
"7008",25012,1
"7009",25021,1
"7010",25022,1
"7011",25025,0
"7012",25026,0
"7013",25031,0
"7014",25033,0
"7015",25041,1
"7016",25047,0
"7017",25050,0
"7018",25055,1
"7019",25058,1
"7020",25059,1
"7021",25065,0
"7022",25066,0
"7023",25067,0
"7024",25070,0
"7025",25073,0
"7026",25077,0
"7027",25083,0
"7028",25084,0
"7029",25085,1
"7030",25086,1
"7031",25087,1
"7032",25095,1
"7033",25096,1
"7034",25098,0
"7035",25104,0
"7036",25105,1
"7037",25111,1
"7038",25112,1
"7039",25113,1
"7040",25115,1
"7041",25117,0
"7042",25129,1
"7043",25133,1
"7044",25135,1
"7045",25136,1
"7046",25140,1
"7047",25142,1
"7048",25144,1
"7049",25151,1
"7050",25152,1
"7051",25155,1
"7052",25156,1
"7053",25158,1
"7054",25160,1
"7055",25164,1
"7056",25165,1
"7057",25167,1
"7058",25170,1
"7059",25171,1
"7060",25172,1
"7061",25174,1
"7062",25178,0
"7063",25179,1
"7064",25180,0
"7065",25186,1
"7066",25187,1
"7067",25190,1
"7068",25194,1
"7069",25199,1
"7070",25200,1
"7071",25203,1
"7072",25210,1
"7073",25212,1
"7074",25216,1
"7075",25221,1
"7076",25223,0
"7077",25225,0
"7078",25228,0
"7079",25230,0
"7080",25239,1
"7081",25240,1
"7082",25241,1
"7083",25243,0
"7084",25249,1
"7085",25250,1
"7086",25251,1
"7087",25253,0
"7088",25257,1
"7089",25264,0
"7090",25265,0
"7091",25268,0
"7092",25271,1
"7093",25278,1
"7094",25285,0
"7095",25286,1
"7096",25289,1
"7097",25296,1
"7098",25300,1
"7099",25302,1
"7100",25307,1
"7101",25310,1
"7102",25312,1
"7103",25316,1
"7104",25323,0
"7105",25334,0
"7106",25337,1
"7107",25338,1
"7108",25339,0
"7109",25341,1
"7110",25342,1
"7111",25345,1
"7112",25347,0
"7113",25348,1
"7114",25352,1
"7115",25357,0
"7116",25359,0
"7117",25361,1
"7118",25362,1
"7119",25366,1
"7120",25369,0
"7121",25377,1
"7122",25378,1
"7123",25394,0
"7124",25395,0
"7125",25397,1
"7126",25408,0
"7127",25412,1
"7128",25432,1
"7129",25433,0
"7130",25434,0
"7131",25439,0
"7132",25442,0
"7133",25446,0
"7134",25448,1
"7135",25449,0
"7136",25452,0
"7137",25461,1
"7138",25462,1
"7139",25466,1
"7140",25472,1
"7141",25473,1
"7142",25478,1
"7143",25484,0
"7144",25487,0
"7145",25488,0
"7146",25489,0
"7147",25494,0
"7148",25495,0
"7149",25496,0
"7150",25497,0
"7151",25504,0
"7152",25505,0
"7153",25506,0
"7154",25514,1
"7155",25517,0
"7156",25519,0
"7157",25520,0
"7158",25524,1
"7159",25526,0
"7160",25527,0
"7161",25530,0
"7162",25535,1
"7163",25536,1
"7164",25538,0
"7165",25539,1
"7166",25541,0
"7167",25545,1
"7168",25548,0
"7169",25558,1
"7170",25559,1
"7171",25563,1
"7172",25567,1
"7173",25568,1
"7174",25576,0
"7175",25580,0
"7176",25582,1
"7177",25586,1
"7178",25589,1
"7179",25591,1
"7180",25597,1
"7181",25599,1
"7182",25603,1
"7183",25605,0
"7184",25609,0
"7185",25611,1
"7186",25612,0
"7187",25613,0
"7188",25618,0
"7189",25628,1
"7190",25638,1
"7191",25640,1
"7192",25641,1
"7193",25642,1
"7194",25643,1
"7195",25651,1
"7196",25656,1
"7197",25660,1
"7198",25662,0
"7199",25664,0
"7200",25665,0
"7201",25667,0
"7202",25668,0
"7203",25677,0
"7204",25678,0
"7205",25679,0
"7206",25680,0
"7207",25682,0
"7208",25683,0
"7209",25684,0
"7210",25689,0
"7211",25691,0
"7212",25696,0
"7213",25702,1
"7214",25704,1
"7215",25707,1
"7216",25710,0
"7217",25714,1
"7218",25723,0
"7219",25727,0
"7220",25733,1
"7221",25736,1
"7222",25737,1
"7223",25751,1
"7224",25754,1
"7225",25761,1
"7226",25776,0
"7227",25784,1
"7228",25785,0
"7229",25786,0
"7230",25787,1
"7231",25798,0
"7232",25801,1
"7233",25804,0
"7234",25807,0
"7235",25808,0
"7236",25809,0
"7237",25814,0
"7238",25816,1
"7239",25817,1
"7240",25820,0
"7241",25822,0
"7242",25829,1
"7243",25842,0
"7244",25844,0
"7245",25854,0
"7246",25862,1
"7247",25865,1
"7248",25867,1
"7249",25869,0
"7250",25871,0
"7251",25872,0
"7252",25874,1
"7253",25876,1
"7254",25882,1
"7255",25884,1
"7256",25890,1
"7257",25903,1
"7258",25906,1
"7259",25908,1
"7260",25909,1
"7261",25914,1
"7262",25915,1
"7263",25921,1
"7264",25930,1
"7265",25939,1
"7266",25941,1
"7267",25942,1
"7268",25944,0
"7269",25946,1
"7270",25950,1
"7271",25951,0
"7272",25954,1
"7273",25958,1
"7274",25962,0
"7275",25967,0
"7276",25968,0
"7277",25985,0
"7278",25987,1
"7279",25991,1
"7280",25993,1
"7281",25994,0
"7282",26000,1
"7283",26002,1
"7284",26003,1
"7285",26004,0
"7286",26006,0
"7287",26020,1
"7288",26021,1
"7289",26028,0
"7290",26030,0
"7291",26033,0
"7292",26036,1
"7293",26042,1
"7294",26048,0
"7295",26053,0
"7296",26056,0
"7297",26060,1
"7298",26065,0
"7299",26074,0
"7300",26076,0
"7301",26078,0
"7302",26081,0
"7303",26083,0
"7304",26084,0
"7305",26087,1
"7306",26092,0
"7307",26096,0
"7308",26103,0
"7309",26107,0
"7310",26110,1
"7311",26115,1
"7312",26119,1
"7313",26123,1
"7314",26128,0
"7315",26133,0
"7316",26136,0
"7317",26138,0
"7318",26139,0
"7319",26145,0
"7320",26147,0
"7321",26156,1
"7322",26157,1
"7323",26159,1
"7324",26160,1
"7325",26161,1
"7326",26162,1
"7327",26173,0
"7328",26175,0
"7329",26177,0
"7330",26179,0
"7331",26188,0
"7332",26189,0
"7333",26195,0
"7334",26200,0
"7335",26202,0
"7336",26206,1
"7337",26211,1
"7338",26214,1
"7339",26216,1
"7340",26218,1
"7341",26219,1
"7342",26221,0
"7343",26224,0
"7344",26226,0
"7345",26229,0
"7346",26233,0
"7347",26235,1
"7348",26237,0
"7349",26240,0
"7350",26243,0
"7351",26246,0
"7352",26248,0
"7353",26250,1
"7354",26254,0
"7355",26269,0
"7356",26270,0
"7357",26271,0
"7358",26273,0
"7359",26276,0
"7360",26277,1
"7361",26281,0
"7362",26285,0
"7363",26287,0
"7364",26290,0
"7365",26291,0
"7366",26292,0
"7367",26299,0
"7368",26301,0
"7369",26303,0
"7370",26304,0
"7371",26309,0
"7372",26313,0
"7373",26322,0
"7374",26327,0
"7375",26328,0
"7376",26330,0
"7377",26332,1
"7378",26334,0
"7379",26337,1
"7380",26351,0
"7381",26354,0
"7382",26360,1
"7383",26361,1
"7384",26366,0
"7385",26370,1
"7386",26371,0
"7387",26372,0
"7388",26376,0
"7389",26385,0
"7390",26386,0
"7391",26387,0
"7392",26393,0
"7393",26409,1
"7394",26411,1
"7395",26425,0
"7396",26432,0
"7397",26435,0
"7398",26436,0
"7399",26440,1
"7400",26441,1
"7401",26442,0
"7402",26446,0
"7403",26447,0
"7404",26448,1
"7405",26449,1
"7406",26450,0
"7407",26451,0
"7408",26452,0
"7409",26476,0
"7410",26482,0
"7411",26485,0
"7412",26486,0
"7413",26495,0
"7414",26497,0
"7415",26500,0
"7416",26502,0
"7417",26508,0
"7418",26513,0
"7419",26516,0
"7420",26518,0
"7421",26521,0
"7422",26529,0
"7423",26534,1
"7424",26538,0
"7425",26540,0
"7426",26545,0
"7427",26549,0
"7428",26551,0
"7429",26554,0
"7430",26563,0
"7431",26565,0
"7432",26566,0
"7433",26567,0
"7434",26569,1
"7435",26570,1
"7436",26573,1
"7437",26577,1
"7438",26580,0
"7439",26583,1
"7440",26585,0
"7441",26586,1
"7442",26589,0
"7443",26598,0
"7444",26600,0
"7445",26601,1
"7446",26602,1
"7447",26604,1
"7448",26610,1
"7449",26620,0
"7450",26630,0
"7451",26631,1
"7452",26632,0
"7453",26635,0
"7454",26636,1
"7455",26642,1
"7456",26655,0
"7457",26658,0
"7458",26659,1
"7459",26663,1
"7460",26665,1
"7461",26669,1
"7462",26675,1
"7463",26677,1
"7464",26680,0
"7465",26684,1
"7466",26685,0
"7467",26686,1
"7468",26688,1
"7469",26692,1
"7470",26696,1
"7471",26698,0
"7472",26701,1
"7473",26703,0
"7474",26708,1
"7475",26709,1
"7476",26713,1
"7477",26717,1
"7478",26718,1
"7479",26722,1
"7480",26730,0
"7481",26731,0
"7482",26732,1
"7483",26740,1
"7484",26754,1
"7485",26758,1
"7486",26760,1
"7487",26764,1
"7488",26781,0
"7489",26783,0
"7490",26784,0
"7491",26785,0
"7492",26786,0
"7493",26789,0
"7494",26791,1
"7495",26793,1
"7496",26797,0
"7497",26799,1
"7498",26803,1
"7499",26804,1
"7500",26807,1
"7501",26809,1
"7502",26812,1
"7503",26816,0
"7504",26829,1
"7505",26834,0
"7506",26835,0
"7507",26838,1
"7508",26848,0
"7509",26851,1
"7510",26854,1
"7511",26855,0
"7512",26859,0
"7513",26860,1
"7514",26861,1
"7515",26862,0
"7516",26863,0
"7517",26865,0
"7518",26873,0
"7519",26878,0
"7520",26879,0
"7521",26882,0
"7522",26889,0
"7523",26890,0
"7524",26894,0
"7525",26895,0
"7526",26901,0
"7527",26902,0
"7528",26903,0
"7529",26904,0
"7530",26910,0
"7531",26911,0
"7532",26913,0
"7533",26919,0
"7534",26925,0
"7535",26932,0
"7536",26933,0
"7537",26935,1
"7538",26937,0
"7539",26938,0
"7540",26939,0
"7541",26950,0
"7542",26957,0
"7543",26958,0
"7544",26964,0
"7545",26978,0
"7546",26980,1
"7547",26988,0
"7548",26994,0
"7549",27004,0
"7550",27007,0
"7551",27009,0
"7552",27011,0
"7553",27013,0
"7554",27015,0
"7555",27018,1
"7556",27028,0
"7557",27032,1
"7558",27033,1
"7559",27035,1
"7560",27048,0
"7561",27056,0
"7562",27059,0
"7563",27067,0
"7564",27069,0
"7565",27071,0
"7566",27073,0
"7567",27074,0
"7568",27076,0
"7569",27083,0
"7570",27085,0
"7571",27087,0
"7572",27088,0
"7573",27093,0
"7574",27094,0
"7575",27097,1
"7576",27108,0
"7577",27110,0
"7578",27112,0
"7579",27114,0
"7580",27115,0
"7581",27116,0
"7582",27118,0
"7583",27119,0
"7584",27127,0
"7585",27129,0
"7586",27135,1
"7587",27143,1
"7588",27145,0
"7589",27152,0
"7590",27155,0
"7591",27156,0
"7592",27158,0
"7593",27169,1
"7594",27170,0
"7595",27172,1
"7596",27177,1
"7597",27180,1
"7598",27181,1
"7599",27184,0
"7600",27190,0
"7601",27194,0
"7602",27195,0
"7603",27196,0
"7604",27197,0
"7605",27200,0
"7606",27201,0
"7607",27202,0
"7608",27203,0
"7609",27210,0
"7610",27228,1
"7611",27231,0
"7612",27233,0
"7613",27234,0
"7614",27235,1
"7615",27243,0
"7616",27245,0
"7617",27248,0
"7618",27252,0
"7619",27253,0
"7620",27260,0
"7621",27263,0
"7622",27265,0
"7623",27267,0
"7624",27272,0
"7625",27273,0
"7626",27274,0
"7627",27275,0
"7628",27276,0
"7629",27278,0
"7630",27286,1
"7631",27288,0
"7632",27290,0
"7633",27298,0
"7634",27301,0
"7635",27305,1
"7636",27306,1
"7637",27307,0
"7638",27308,1
"7639",27312,0
"7640",27318,0
"7641",27319,0
"7642",27323,0
"7643",27326,0
"7644",27333,0
"7645",27340,1
"7646",27342,0
"7647",27343,1
"7648",27345,1
"7649",27346,1
"7650",27348,0
"7651",27352,0
"7652",27355,0
"7653",27358,0
"7654",27359,1
"7655",27360,0
"7656",27361,1
"7657",27367,0
"7658",27370,0
"7659",27371,0
"7660",27373,0
"7661",27378,0
"7662",27381,0
"7663",27384,0
"7664",27386,0
"7665",27391,0
"7666",27395,0
"7667",27397,0
"7668",27407,0
"7669",27413,1
"7670",27416,0
"7671",27418,1
"7672",27419,1
"7673",27422,1
"7674",27426,1
"7675",27431,0
"7676",27432,0
"7677",27437,0
"7678",27439,1
"7679",27440,0
"7680",27442,1
"7681",27446,0
"7682",27451,0
"7683",27453,0
"7684",27456,0
"7685",27464,0
"7686",27467,0
"7687",27468,0
"7688",27474,0
"7689",27475,0
"7690",27476,0
"7691",27477,0
"7692",27483,1
"7693",27486,0
"7694",27488,1
"7695",27492,1
"7696",27497,1
"7697",27503,0
"7698",27505,1
"7699",27509,0
"7700",27512,1
"7701",27513,1
"7702",27515,1
"7703",27517,1
"7704",27520,1
"7705",27522,1
"7706",27526,1
"7707",27528,1
"7708",27529,1
"7709",27530,0
"7710",27531,0
"7711",27534,0
"7712",27536,0
"7713",27537,0
"7714",27543,0
"7715",27547,0
"7716",27550,0
"7717",27551,0
"7718",27552,0
"7719",27556,0
"7720",27557,0
"7721",27559,0
"7722",27563,1
"7723",27566,1
"7724",27567,0
"7725",27568,0
"7726",27569,0
"7727",27570,0
"7728",27573,1
"7729",27576,0
"7730",27577,0
"7731",27588,1
"7732",27590,0
"7733",27600,0
"7734",27604,1
"7735",27607,0
"7736",27609,0
"7737",27611,0
"7738",27617,1
"7739",27623,1
"7740",27643,1
"7741",27648,1
"7742",27650,1
"7743",27656,1
"7744",27660,1
"7745",27662,0
"7746",27668,0
"7747",27670,0
"7748",27682,0
"7749",27684,0
"7750",27686,1
"7751",27690,1
"7752",27693,1
"7753",27708,1
"7754",27709,1
"7755",27710,1
"7756",27716,0
"7757",27719,0
"7758",27721,0
"7759",27728,0
"7760",27731,0
"7761",27732,1
"7762",27736,1
"7763",27739,1
"7764",27741,1
"7765",27743,0
"7766",27749,1
"7767",27750,1
"7768",27754,0
"7769",27763,0
"7770",27768,1
"7771",27774,0
"7772",27788,0
"7773",27790,0
"7774",27793,0
"7775",27805,0
"7776",27806,0
"7777",27810,1
"7778",27815,1
"7779",27816,1
"7780",27817,1
"7781",27826,1
"7782",27836,1
"7783",27841,0
"7784",27842,0
"7785",27845,1
"7786",27849,0
"7787",27851,0
"7788",27852,1
"7789",27855,1
"7790",27856,1
"7791",27857,0
"7792",27868,0
"7793",27873,0
"7794",27875,1
"7795",27876,0
"7796",27878,0
"7797",27879,0
"7798",27881,0
"7799",27886,0
"7800",27887,0
"7801",27893,1
"7802",27896,0
"7803",27899,0
"7804",27900,0
"7805",27902,0
"7806",27905,0
"7807",27907,0
"7808",27908,0
"7809",27921,0
"7810",27928,0
"7811",27931,0
"7812",27936,0
"7813",27939,0
"7814",27942,0
"7815",27945,1
"7816",27949,1
"7817",27954,1
"7818",27961,1
"7819",27964,1
"7820",27965,1
"7821",27966,1
"7822",27968,0
"7823",27980,0
"7824",27981,0
"7825",27995,1
"7826",27997,1
"7827",27999,1
"7828",28000,1
"7829",28002,1
"7830",28012,0
"7831",28018,0
"7832",28020,1
"7833",28022,0
"7834",28023,1
"7835",28025,0
"7836",28026,0
"7837",28030,1
"7838",28041,0
"7839",28044,1
"7840",28052,1
"7841",28053,1
"7842",28056,1
"7843",28057,1
"7844",28060,1
"7845",28062,0
"7846",28063,0
"7847",28070,1
"7848",28076,0
"7849",28079,0
"7850",28081,1
"7851",28082,1
"7852",28084,0
"7853",28087,0
"7854",28089,0
"7855",28093,0
"7856",28096,0
"7857",28098,0
"7858",28102,0
"7859",28106,1
"7860",28113,1
"7861",28116,0
"7862",28119,0
"7863",28130,0
"7864",28131,0
"7865",28136,0
"7866",28137,0
"7867",28144,0
"7868",28147,1
"7869",28157,0
"7870",28158,0
"7871",28168,0
"7872",28169,0
"7873",28170,0
"7874",28177,0
"7875",28182,0
"7876",28183,0
"7877",28189,0
"7878",28192,1
"7879",28197,1
"7880",28199,1
"7881",28202,1
"7882",28207,1
"7883",28213,1
"7884",28216,1
"7885",28217,1
"7886",28223,1
"7887",28225,1
"7888",28226,1
"7889",28235,1
"7890",28236,1
"7891",28239,1
"7892",28240,1
"7893",28241,1
"7894",28246,1
"7895",28254,1
"7896",28256,1
"7897",28259,0
"7898",28263,1
"7899",28264,1
"7900",28268,1
"7901",28270,0
"7902",28272,0
"7903",28273,0
"7904",28281,1
"7905",28282,1
"7906",28288,1
"7907",28289,1
"7908",28291,1
"7909",28295,1
"7910",28306,0
"7911",28308,0
"7912",28310,0
"7913",28312,1
"7914",28320,1
"7915",28325,0
"7916",28332,1
"7917",28333,1
"7918",28334,1
"7919",28337,1
"7920",28339,1
"7921",28343,0
"7922",28346,1
"7923",28350,0
"7924",28353,0
"7925",28355,0
"7926",28357,0
"7927",28359,0
"7928",28360,0
"7929",28364,0
"7930",28368,1
"7931",28373,0
"7932",28376,0
"7933",28379,1
"7934",28381,1
"7935",28382,1
"7936",28384,0
"7937",28388,0
"7938",28393,0
"7939",28395,1
"7940",28403,1
"7941",28405,1
"7942",28410,1
"7943",28411,1
"7944",28423,0
"7945",28425,0
"7946",28432,0
"7947",28436,1
"7948",28437,1
"7949",28442,1
"7950",28448,0
"7951",28451,0
"7952",28454,0
"7953",28458,0
"7954",28462,1
"7955",28466,0
"7956",28467,1
"7957",28469,0
"7958",28480,0
"7959",28482,1
"7960",28485,0
"7961",28487,1
"7962",28488,1
"7963",28496,1
"7964",28499,1
"7965",28506,1
"7966",28507,0
"7967",28509,1
"7968",28521,1
"7969",28523,1
"7970",28526,1
"7971",28528,1
"7972",28529,1
"7973",28535,1
"7974",28538,1
"7975",28539,1
"7976",28540,1
"7977",28542,1
"7978",28544,1
"7979",28547,1
"7980",28548,1
"7981",28550,0
"7982",28559,1
"7983",28561,0
"7984",28564,0
"7985",28569,0
"7986",28572,0
"7987",28573,1
"7988",28577,1
"7989",28578,1
"7990",28590,1
"7991",28595,1
"7992",28597,1
"7993",28599,1
"7994",28606,1
"7995",28607,0
"7996",28611,0
"7997",28614,0
"7998",28615,0
"7999",28616,0
"8000",28618,0
"8001",28620,0
"8002",28623,1
"8003",28625,1
"8004",28629,0
"8005",28631,0
"8006",28636,0
"8007",28641,1
"8008",28647,1
"8009",28650,1
"8010",28651,1
"8011",28656,1
"8012",28667,0
"8013",28668,0
"8014",28669,0
"8015",28670,0
"8016",28671,0
"8017",28673,0
"8018",28685,0
"8019",28686,0
"8020",28691,0
"8021",28694,1
"8022",28699,0
"8023",28700,0
"8024",28703,0
"8025",28706,1
"8026",28710,0
"8027",28713,0
"8028",28716,0
"8029",28719,0
"8030",28729,0
"8031",28731,0
"8032",28734,0
"8033",28737,0
"8034",28739,0
"8035",28741,0
"8036",28743,0
"8037",28745,0
"8038",28750,1
"8039",28752,0
"8040",28754,0
"8041",28755,1
"8042",28756,1
"8043",28760,1
"8044",28763,0
"8045",28764,0
"8046",28769,0
"8047",28775,1
"8048",28780,0
"8049",28782,0
"8050",28789,1
"8051",28793,1
"8052",28795,0
"8053",28806,0
"8054",28808,0
"8055",28809,0
"8056",28810,0
"8057",28814,1
"8058",28816,1
"8059",28817,0
"8060",28820,0
"8061",28823,0
"8062",28827,0
"8063",28831,0
"8064",28833,0
"8065",28846,0
"8066",28852,0
"8067",28853,0
"8068",28856,0
"8069",28858,0
"8070",28859,0
"8071",28866,1
"8072",28870,1
"8073",28871,1
"8074",28873,0
"8075",28876,0
"8076",28879,0
"8077",28882,0
"8078",28885,0
"8079",28887,0
"8080",28888,0
"8081",28889,0
"8082",28892,0
"8083",28893,0
"8084",28895,0
"8085",28896,0
"8086",28897,1
"8087",28898,0
"8088",28903,0
"8089",28909,0
"8090",28911,1
"8091",28912,1
"8092",28916,1
"8093",28917,1
"8094",28920,0
"8095",28923,0
"8096",28927,0
"8097",28929,0
"8098",28935,0
"8099",28936,0
"8100",28944,0
"8101",28947,0
"8102",28948,0
"8103",28950,0
"8104",28951,0
"8105",28953,0
"8106",28954,0
"8107",28955,0
"8108",28961,0
"8109",28962,1
"8110",28967,0
"8111",28968,0
"8112",28970,0
"8113",28972,0
"8114",28979,1
"8115",28980,1
"8116",28984,1
"8117",28985,1
"8118",28987,1
"8119",28989,0
"8120",28990,0
"8121",28992,0
"8122",28998,0
"8123",28999,0
"8124",29001,0
"8125",29002,0
"8126",29007,0
"8127",29011,0
"8128",29012,0
"8129",29014,0
"8130",29020,0
"8131",29021,0
"8132",29022,0
"8133",29023,0
"8134",29025,0
"8135",29030,0
"8136",29033,0
"8137",29034,0
"8138",29037,1
"8139",29043,1
"8140",29045,1
"8141",29054,0
"8142",29055,0
"8143",29060,0
"8144",29066,0
"8145",29067,0
"8146",29071,0
"8147",29078,0
"8148",29080,0
"8149",29090,1
"8150",29093,1
"8151",29095,1
"8152",29098,1
"8153",29099,1
"8154",29101,1
"8155",29103,0
"8156",29104,0
"8157",29105,0
"8158",29107,0
"8159",29108,0
"8160",29110,0
"8161",29116,0
"8162",29117,0
"8163",29127,0
"8164",29132,0
"8165",29135,0
"8166",29140,0
"8167",29153,0
"8168",29161,1
"8169",29164,1
"8170",29165,1
"8171",29173,0
"8172",29174,0
"8173",29175,0
"8174",29178,0
"8175",29180,0
"8176",29183,0
"8177",29184,0
"8178",29188,0
"8179",29194,0
"8180",29197,0
"8181",29198,0
"8182",29199,1
"8183",29200,0
"8184",29201,0
"8185",29203,0
"8186",29204,0
"8187",29205,0
"8188",29206,0
"8189",29211,0
"8190",29212,0
"8191",29217,0
"8192",29230,0
"8193",29235,0
"8194",29241,0
"8195",29244,0
"8196",29249,0
"8197",29251,0
"8198",29252,0
"8199",29253,0
"8200",29254,0
"8201",29255,0
"8202",29265,0
"8203",29270,1
"8204",29274,1
"8205",29278,1
"8206",29279,1
"8207",29286,0
"8208",29287,0
"8209",29292,0
"8210",29295,0
"8211",29302,0
"8212",29303,1
"8213",29304,0
"8214",29305,1
"8215",29310,0
"8216",29316,0
"8217",29319,0
"8218",29326,0
"8219",29330,0
"8220",29336,1
"8221",29339,1
"8222",29346,0
"8223",29348,0
"8224",29363,1
"8225",29365,1
"8226",29366,1
"8227",29369,1
"8228",29373,1
"8229",29374,1
"8230",29377,0
"8231",29378,0
"8232",29383,0
"8233",29385,0
"8234",29387,0
"8235",29389,0
"8236",29396,0
"8237",29412,0
"8238",29415,0
"8239",29417,0
"8240",29418,0
"8241",29426,0
"8242",29434,0
"8243",29438,1
"8244",29440,1
"8245",29443,1
"8246",29446,1
"8247",29459,1
"8248",29463,1
"8249",29465,0
"8250",29473,0
"8251",29476,1
"8252",29483,1
"8253",29488,0
"8254",29495,0
"8255",29496,0
"8256",29504,0
"8257",29518,1
"8258",29522,0
"8259",29523,0
"8260",29524,0
"8261",29525,1
"8262",29526,1
"8263",29528,1
"8264",29530,0
"8265",29531,1
"8266",29534,1
"8267",29535,1
"8268",29544,0
"8269",29545,0
"8270",29557,0
"8271",29559,0
"8272",29561,0
"8273",29562,0
"8274",29563,0
"8275",29564,1
"8276",29567,1
"8277",29571,1
"8278",29573,0
"8279",29578,0
"8280",29589,1
"8281",29591,0
"8282",29594,1
"8283",29598,0
"8284",29600,0
"8285",29610,1
"8286",29612,1
"8287",29613,0
"8288",29614,1
"8289",29615,1
"8290",29622,1
"8291",29625,1
"8292",29626,0
"8293",29628,1
"8294",29630,1
"8295",29631,0
"8296",29632,0
"8297",29636,0
"8298",29638,0
"8299",29640,0
"8300",29646,0
"8301",29658,0
"8302",29660,0
"8303",29664,1
"8304",29668,1
"8305",29669,1
"8306",29673,1
"8307",29678,0
"8308",29679,0
"8309",29688,0
"8310",29693,1
"8311",29695,0
"8312",29696,1
"8313",29708,1
"8314",29713,0
"8315",29715,0
"8316",29720,1
"8317",29722,1
"8318",29724,1
"8319",29725,1
"8320",29726,1
"8321",29731,0
"8322",29733,0
"8323",29743,0
"8324",29745,0
"8325",29747,0
"8326",29748,0
"8327",29754,0
"8328",29757,0
"8329",29759,1
"8330",29761,1
"8331",29764,1
"8332",29766,1
"8333",29770,0
"8334",29772,0
"8335",29779,1
"8336",29781,1
"8337",29786,1
"8338",29790,1
"8339",29792,1
"8340",29801,0
"8341",29803,0
"8342",29804,0
"8343",29818,0
"8344",29821,0
"8345",29822,0
"8346",29824,0
"8347",29828,1
"8348",29829,0
"8349",29833,0
"8350",29836,0
"8351",29837,0
"8352",29844,1
"8353",29847,0
"8354",29849,0
"8355",29859,0
"8356",29862,0
"8357",29871,0
"8358",29872,0
"8359",29876,0
"8360",29882,0
"8361",29884,0
"8362",29890,0
"8363",29894,0
"8364",29895,0
"8365",29897,0
"8366",29901,1
"8367",29904,0
"8368",29908,0
"8369",29909,0
"8370",29911,0
"8371",29912,0
"8372",29916,0
"8373",29922,0
"8374",29924,0
"8375",29925,0
"8376",29926,0
"8377",29927,0
"8378",29931,0
"8379",29936,0
"8380",29938,1
"8381",29947,0
"8382",29948,0
"8383",29953,0
"8384",29956,1
"8385",29959,1
"8386",29963,0
"8387",29964,0
"8388",29967,0
"8389",29970,0
"8390",29974,1
"8391",29975,0
"8392",29980,1
"8393",29985,0
"8394",29986,0
"8395",29987,0
"8396",29989,0
"8397",29990,0
"8398",29992,0
"8399",29993,0
"8400",29999,0
"8401",30001,0
"8402",30008,0
"8403",30010,0
"8404",30012,0
"8405",30014,0
"8406",30018,0
"8407",30019,0
"8408",30024,0
"8409",30026,0
"8410",30029,0
"8411",30032,0
"8412",30035,0
"8413",30043,0
"8414",30044,0
"8415",30045,1
"8416",30047,0
"8417",30048,0
"8418",30050,0
"8419",30054,0
"8420",30056,0
"8421",30057,0
"8422",30060,0
"8423",30064,0
"8424",30065,0
"8425",30073,0
"8426",30077,0
"8427",30080,0
"8428",30093,0
"8429",30099,0
"8430",30106,1
"8431",30107,0
"8432",30113,0
"8433",30114,0
"8434",30120,0
"8435",30121,0
"8436",30125,0
"8437",30126,0
"8438",30129,1
"8439",30130,1
"8440",30134,0
"8441",30142,0
"8442",30147,0
"8443",30148,0
"8444",30149,0
"8445",30151,0
"8446",30154,0
"8447",30161,0
